CT_Hour_Begin,Month,Day,Hour_Begin,2016,2017,2018,2019,2020
9/20/16 10:00,9,20,10,10710.624,-8236.44,-6649.152,-10788.72,-4894.584
9/20/16 11:00,9,20,11,-11261.904,-10658.448,-9802.416,-10085.448,5105.184
9/20/16 12:00,9,20,12,-11968.752,8011.368,-8120.256,-9241.824,5474.664
9/20/16 13:00,9,20,13,-11584.152,8863.176,10118.352,-11512.896,-6390.168
9/20/16 14:00,9,20,14,-76.368,9614.184,9504.504,-10366.848,-5771.04
9/20/16 15:00,9,20,15,0,6857.832,-5923.704,8288.256,-4459.488
9/20/16 16:00,9,20,16,0,-4988.856,-4121.736,-5260.008,-2658.816
9/20/16 17:00,9,20,17,0,-1341.48,1471.632,1827.048,971.112
9/20/16 18:00,9,20,18,18.912,-30.024,35.592,71.976,24.36
9/20/16 19:00,9,20,19,0,0,0,0,0
9/20/16 20:00,9,20,20,0,0,0,0,0
9/20/16 21:00,9,20,21,0,0,0,0,0
9/20/16 22:00,9,20,22,0,0,0,0,0
9/20/16 23:00,9,20,23,0,0,0,0,0
9/21/16 00:00,9,21,0,0,0,0,0,0
9/21/16 01:00,9,21,1,0,0,0,0,0
9/21/16 02:00,9,21,2,0,0,0,0,0
9/21/16 03:00,9,21,3,0,0,0,0,0
9/21/16 04:00,9,21,4,0,0,0,0,0
9/21/16 05:00,9,21,5,0,0,0,0,0
9/21/16 06:00,9,21,6,282.528,204.672,241.368,-201.528,203.736
9/21/16 07:00,9,21,7,-1699.656,-2020.224,-2489.784,-2392.056,1491.552
9/21/16 08:00,9,21,8,3997.176,5747.664,5893.584,6142.296,3439.392
9/21/16 09:00,9,21,9,6201.84,-8635.92,8631.24,-8083.896,9190.632
9/21/16 10:00,9,21,10,-10248.504,-10590.096,-9456.744,-8536.608,-11087.64
9/21/16 11:00,9,21,11,-10270.368,-11661.456,-11257.632,10513.608,-9855.096
9/21/16 12:00,9,21,12,10620.144,11592,-11506.968,-11283.912,11472.168
9/21/16 13:00,9,21,13,-8558.928,-10811.304,11204.448,-11001.768,-11234.472
9/21/16 14:00,9,21,14,8517.384,-8499.336,-9787.032,10158.96,-8388.432
9/21/16 15:00,9,21,15,7549.296,-6963.648,5999.472,-8106.312,7264.344
9/21/16 16:00,9,21,16,-4244.592,5112.672,4227.192,5086.224,-4739.328
9/21/16 17:00,9,21,17,-1252.392,2380.2,-944.376,1718.544,-1434.576
9/21/16 18:00,9,21,18,24.48,442.704,-23.352,-58.68,77.52
9/21/16 19:00,9,21,19,0,0,0,0,0
9/21/16 20:00,9,21,20,0,0,0,0,0
9/21/16 21:00,9,21,21,0,0,0,0,0
9/21/16 22:00,9,21,22,0,0,0,0,0
9/21/16 23:00,9,21,23,0,0,0,0,0
9/22/16 00:00,9,22,0,0,0,0,0,0
9/22/16 01:00,9,22,1,0,0,0,0,0
9/22/16 02:00,9,22,2,0,0,0,0,0
9/22/16 03:00,9,22,3,0,0,0,0,0
9/22/16 04:00,9,22,4,0,0,0,0,0
9/22/16 05:00,9,22,5,0,0,0,0,0
9/22/16 06:00,9,22,6,-33.36,-212.448,223.584,243.6,280.152
9/22/16 07:00,9,22,7,621.792,-2393.592,-2441.712,-2636.904,-2730.936
9/22/16 08:00,9,22,8,-3303.936,5905.056,5800.44,-6057.12,-4896.456
9/22/16 09:00,9,22,9,6923.064,8903.664,-5075.424,-8744.328,-7799.064
9/22/16 10:00,9,22,10,8168.496,10459.56,-6391.584,10329.96,-8904.744
9/22/16 11:00,9,22,11,-6489.408,10407.864,6041.808,-10225.848,-10296.792
9/22/16 12:00,9,22,12,-6122.16,8011.872,-8157.168,11525.4,11224.968
9/22/16 13:00,9,22,13,-7123.992,9899.328,-6266.208,10993.296,10794.96
9/22/16 14:00,9,22,14,-6359.16,4698.912,-6542.928,9719.064,-10343.616
9/22/16 15:00,9,22,15,-4143,-3610.056,-4813.8,7345.392,7076.04
9/22/16 16:00,9,22,16,-2578.2,-5526.288,-2141.832,4611.672,3198.312
9/22/16 17:00,9,22,17,1642.776,-1292.424,-644.04,-1522.536,-715.32
9/22/16 18:00,9,22,18,-52.272,43.392,22.248,-45.408,-46.512
9/22/16 19:00,9,22,19,0,0,0,0,0
9/22/16 20:00,9,22,20,0,0,0,0,0
9/22/16 21:00,9,22,21,0,0,0,0,0
9/22/16 22:00,9,22,22,0,0,0,0,0
9/22/16 23:00,9,22,23,0,0,0,0,0
9/23/16 00:00,9,23,0,0,0,0,0,0
9/23/16 01:00,9,23,1,0,0,0,0,0
9/23/16 02:00,9,23,2,0,0,0,0,0
9/23/16 03:00,9,23,3,0,0,0,0,0
9/23/16 04:00,9,23,4,0,0,0,0,0
9/23/16 05:00,9,23,5,0,0,0,0,0
9/23/16 06:00,9,23,6,233.592,-213.576,0,214.824,-197.112
9/23/16 07:00,9,23,7,2740.656,-2738.256,-2337.504,2453.616,-932.352
9/23/16 08:00,9,23,8,-6423.576,-6094.32,-5817.36,5730.72,3024.096
9/23/16 09:00,9,23,9,9264.12,-8031.192,5679.384,8332.44,-5259.072
9/23/16 10:00,9,23,10,-9051.696,-8776.416,6175.224,10273.32,-6295.416
9/23/16 11:00,9,23,11,-9152.16,11321.712,-5435.184,11258.4,-7326.24
9/23/16 12:00,9,23,12,9207.768,-11751.984,9032.928,-10766.496,-7396.776
9/23/16 13:00,9,23,13,7514.52,9735.624,-10695.504,-8991.792,-5159.592
9/23/16 14:00,9,23,14,8290.776,9941.424,-9557.064,3653.112,-4300.224
9/23/16 15:00,9,23,15,6128.448,7097.592,6805.776,4539.024,3661.704
9/23/16 16:00,9,23,16,-5096.04,-4959.168,-4174.56,2470.608,-2414.664
9/23/16 17:00,9,23,17,1719.696,1601.76,978.864,1818.192,-924
9/23/16 18:00,9,23,18,-34.488,51.168,-20.016,55.368,-18.816
9/23/16 19:00,9,23,19,0,0,0,0,0
9/23/16 20:00,9,23,20,0,0,0,0,0
9/23/16 21:00,9,23,21,0,0,0,0,0
9/23/16 22:00,9,23,22,0,0,0,0,0
9/23/16 23:00,9,23,23,0,0,0,0,0
9/24/16 00:00,9,24,0,0,0,0,0,0
9/24/16 01:00,9,24,1,0,0,0,0,0
9/24/16 02:00,9,24,2,0,0,0,0,0
9/24/16 03:00,9,24,3,0,0,0,0,0
9/24/16 04:00,9,24,4,0,0,0,0,0
9/24/16 05:00,9,24,5,0,0,0,0,0
9/24/16 06:00,9,24,6,-222.48,-192.432,-86.76,-128.448,136.2
9/24/16 07:00,9,24,7,-2695.32,-2613.456,923.256,-2399.712,-1744.92
9/24/16 08:00,9,24,8,6252.576,6226.44,-2711.688,5676.768,-5260.056
9/24/16 09:00,9,24,9,-8981.232,-9061.104,-6178.2,8353.2,7648.296
9/24/16 10:00,9,24,10,-9554.568,-10954.416,7077.216,9949.296,-8198.952
9/24/16 11:00,9,24,11,10962.672,-12002.232,-8545.416,11324.856,-9789.768
9/24/16 12:00,9,24,12,10385.952,12234.096,-8247.048,-11375.736,-8908.128
9/24/16 13:00,9,24,13,-10058.04,11719.32,8673.48,-10956.96,-7821.984
9/24/16 14:00,9,24,14,9634.8,-10389.072,-7223.424,9670.872,-5896.464
9/24/16 15:00,9,24,15,6813.456,-8207.304,-5415.96,7464.312,2224.8
9/24/16 16:00,9,24,16,3532.512,-5202.048,-3549.096,4501.872,-833.808
9/24/16 17:00,9,24,17,-984.432,-1652.952,-1473.864,-1236.864,-1009.872
9/24/16 18:00,9,24,18,-51.168,34.488,-22.248,32.112,-12.192
9/24/16 19:00,9,24,19,0,0,0,0,0
9/24/16 20:00,9,24,20,0,0,0,0,0
9/24/16 21:00,9,24,21,0,0,0,0,0
9/24/16 22:00,9,24,22,0,0,0,0,0
9/24/16 23:00,9,24,23,0,0,0,0,0
9/25/16 00:00,9,25,0,0,0,0,0,0
9/25/16 01:00,9,25,1,0,0,0,0,0
9/25/16 02:00,9,25,2,0,0,0,0,0
9/25/16 03:00,9,25,3,0,0,0,0,0
9/25/16 04:00,9,25,4,0,0,0,0,0
9/25/16 05:00,9,25,5,0,0,0,0,0
9/25/16 06:00,9,25,6,-172.416,212.448,-184.656,-190.464,-287.904
9/25/16 07:00,9,25,7,2581.2,-2581.68,-2249.28,-2396.76,-3074.832
9/25/16 08:00,9,25,8,-6132.552,-6113.88,-5640.336,-5701.176,3631.056
9/25/16 09:00,9,25,9,-6818.088,8869.992,-8383.104,-7424.256,-7331.736
9/25/16 10:00,9,25,10,9012,10772.736,9471.96,-10204.848,-7560.576
9/25/16 11:00,9,25,11,-8060.136,-10818.432,-9400.824,11208.768,-7245.216
9/25/16 12:00,9,25,12,6540,-7931.592,8068.56,-11306.352,-4839.024
9/25/16 13:00,9,25,13,-9266.16,-8564.88,10465.728,-8646.648,-5017.176
9/25/16 14:00,9,25,14,-6111.624,8536.896,-8081.592,9199.032,7570.368
9/25/16 15:00,9,25,15,-7434.504,6343.224,-3622.776,7250.016,4771.08
9/25/16 16:00,9,25,16,4799.76,4616.736,-1819.224,-3001.992,1343.712
9/25/16 17:00,9,25,17,905.856,1429.368,-102.336,-662.16,-983.28
9/25/16 18:00,9,25,18,8.904,43.392,0,2.208,-12.192
9/25/16 19:00,9,25,19,0,0,0,0,0
9/25/16 20:00,9,25,20,0,0,0,0,0
9/25/16 21:00,9,25,21,0,0,0,0,0
9/25/16 22:00,9,25,22,0,0,0,0,0
9/25/16 23:00,9,25,23,0,0,0,0,0
9/26/16 00:00,9,26,0,0,0,0,0,0
9/26/16 01:00,9,26,1,0,0,0,0,0
9/26/16 02:00,9,26,2,0,0,0,0,0
9/26/16 03:00,9,26,3,0,0,0,0,0
9/26/16 04:00,9,26,4,0,0,0,0,0
9/26/16 05:00,9,26,5,0,0,0,0,0
9/26/16 06:00,9,26,6,26.688,201.336,-293.664,-186.024,114.048
9/26/16 07:00,9,26,7,869.856,2119.92,1267.272,2108.568,-1790.76
9/26/16 08:00,9,26,8,1711.896,5455.488,5849.976,5258.184,-3846.504
9/26/16 09:00,9,26,9,4526.976,-8812.728,8457.552,-7952.568,-7680.288
9/26/16 10:00,9,26,10,7766.736,-10570.296,8772.576,9699.408,-9654.096
9/26/16 11:00,9,26,11,9792.072,11103.408,9219.504,10259.592,9738.576
9/26/16 12:00,9,26,12,10089,9266.136,-10116.84,9322.968,-9557.976
9/26/16 13:00,9,26,13,-9749.736,9769.752,6483.72,3654.456,-6527.232
9/26/16 14:00,9,26,14,-9462.168,-8762.16,-6025.152,6996.288,8259.504
9/26/16 15:00,9,26,15,-6860.832,-6083.064,1663.104,6336.288,-5508.84
9/26/16 16:00,9,26,16,2493.888,4019.88,5525.136,1727.64,-3394.296
9/26/16 17:00,9,26,17,1796.448,-1340.376,1277.808,-215.928,-1224.672
9/26/16 18:00,9,26,18,55.608,26.688,2.232,11.064,-26.568
9/26/16 19:00,9,26,19,0,0,0,0,0
9/26/16 20:00,9,26,20,0,0,0,0,0
9/26/16 21:00,9,26,21,0,0,0,0,0
9/26/16 22:00,9,26,22,0,0,0,0,0
9/26/16 23:00,9,26,23,0,0,0,0,0
9/27/16 00:00,9,27,0,0,0,0,0,0
9/27/16 01:00,9,27,1,0,0,0,0,0
9/27/16 02:00,9,27,2,0,0,0,0,0
9/27/16 03:00,9,27,3,0,0,0,0,0
9/27/16 04:00,9,27,4,0,0,0,0,0
9/27/16 05:00,9,27,5,0,0,0,0,0
9/27/16 06:00,9,27,6,88.992,193.56,196.896,190.464,-116.256
9/27/16 07:00,9,27,7,-1428.264,2421.672,-2182.08,1940.04,679.896
9/27/16 08:00,9,27,8,3383.304,-5868.816,3877.704,-2996.928,-1545.936
9/27/16 09:00,9,27,9,-8407.08,8591.52,-7799.112,7920.648,3194.736
9/27/16 10:00,9,27,10,-9239.28,-10422.744,-9700.104,-9082.152,2928.408
9/27/16 11:00,9,27,11,-10196.496,-999.648,-9104.088,8277.408,3425.208
9/27/16 12:00,9,27,12,-9445.248,0,-9698.064,7578.792,-3428.76
9/27/16 13:00,9,27,13,-5564.88,0,9994.752,9937.752,-3297.12
9/27/16 14:00,9,27,14,5669.928,0,7041.336,-9258.96,1264.536
9/27/16 15:00,9,27,15,3421.632,0,-7047.096,7890.936,-767.352
9/27/16 16:00,9,27,16,4449.912,-3940.032,-2153.736,4072.32,-867.024
9/27/16 17:00,9,27,17,-1718.448,-1434.936,-607.344,-1242.408,159.456
9/27/16 18:00,9,27,18,-21.144,-24.48,16.68,14.4,-11.064
9/27/16 19:00,9,27,19,0,0,0,0,0
9/27/16 20:00,9,27,20,0,0,0,0,0
9/27/16 21:00,9,27,21,0,0,0,0,0
9/27/16 22:00,9,27,22,0,0,0,0,0
9/27/16 23:00,9,27,23,0,0,0,0,0
9/28/16 00:00,9,28,0,0,0,0,0,0
9/28/16 01:00,9,28,1,0,0,0,0,0
9/28/16 02:00,9,28,2,0,0,0,0,0
9/28/16 03:00,9,28,3,0,0,0,0,0
9/28/16 04:00,9,28,4,0,0,0,0,0
9/28/16 05:00,9,28,5,0,0,0,0,0
9/28/16 06:00,9,28,6,-194.664,-213.576,-153.504,165,-16.608
9/28/16 07:00,9,28,7,2489.232,-2174.256,-2331.936,-2212.392,754.08
9/28/16 08:00,9,28,8,6357.024,5632.536,-5779.392,5315.4,749.64
9/28/16 09:00,9,28,9,-7146.072,8381.184,-6855.72,-7447.032,3631.68
9/28/16 10:00,9,28,10,10581.312,-10273.824,8534.4,5712.384,-6692.664
9/28/16 11:00,9,28,11,-9003.912,10843.68,-6916.776,-9041.448,-7041.864
9/28/16 12:00,9,28,12,10370.904,-10136.664,7611.336,-10101.36,-7425.504
9/28/16 13:00,9,28,13,-11478.888,9890.544,-5457.696,6205.2,-9054.24
9/28/16 14:00,9,28,14,-10051.008,-10103.256,3237.024,4442.52,-5613.312
9/28/16 15:00,9,28,15,-7183.44,3211.104,4252.68,6061.728,-5144.064
9/28/16 16:00,9,28,16,4354.392,1909.704,-808.68,3500.52,-4070.016
9/28/16 17:00,9,28,17,1340.376,-939.936,276.984,-1113.96,-1028.688
9/28/16 18:00,9,28,18,-4.44,7.776,0,13.296,8.856
9/28/16 19:00,9,28,19,0,0,0,0,0
9/28/16 20:00,9,28,20,0,0,0,0,0
9/28/16 21:00,9,28,21,0,0,0,0,0
9/28/16 22:00,9,28,22,0,0,0,0,0
9/28/16 23:00,9,28,23,0,0,0,0,0
9/29/16 00:00,9,29,0,0,0,0,0,0
9/29/16 01:00,9,29,1,0,0,0,0,0
9/29/16 02:00,9,29,2,0,0,0,0,0
9/29/16 03:00,9,29,3,0,0,0,0,0
9/29/16 04:00,9,29,4,0,0,0,0,0
9/29/16 05:00,9,29,5,0,0,0,0,0
9/29/16 06:00,9,29,6,156.84,1.104,72.312,148.368,151.704
9/29/16 07:00,9,29,7,2211.792,-611.784,868.056,-2251.68,-351.024
9/29/16 08:00,9,29,8,2808.192,1474.632,-2682.696,-5634.888,1797.024
9/29/16 09:00,9,29,9,6225.192,-3451.584,-2183.568,-8316.624,-4379.592
9/29/16 10:00,9,29,10,-8430.408,-7854.576,-4014.168,-10088.952,6457.608
9/29/16 11:00,9,29,11,-11449.44,-6271.032,7696.992,-10927.008,6304.008
9/29/16 12:00,9,29,12,9522.336,-7980.552,-10608.768,-10324.752,2849.712
9/29/16 13:00,9,29,13,-9068.808,-9375.912,9628.08,-7393.896,-576.912
9/29/16 14:00,9,29,14,-8961.168,-8439.216,6888.576,-8489.856,2070.264
9/29/16 15:00,9,29,15,-7622.856,-5858.232,8551.608,5517.408,916.848
9/29/16 16:00,9,29,16,4618.44,-3458.088,5224.656,-3943.752,-621.192
9/29/16 17:00,9,29,17,-1374.84,-1053.384,-1283.88,-1181.496,-179.376
9/29/16 18:00,9,29,18,-12.24,-18.912,4.44,-17.712,0
9/29/16 19:00,9,29,19,0,0,0,0,0
9/29/16 20:00,9,29,20,0,0,0,0,0
9/29/16 21:00,9,29,21,0,0,0,0,0
9/29/16 22:00,9,29,22,0,0,0,0,0
9/29/16 23:00,9,29,23,0,0,0,0,0
9/30/16 00:00,9,30,0,0,0,0,0,0
9/30/16 01:00,9,30,1,0,0,0,0,0
9/30/16 02:00,9,30,2,0,0,0,0,0
9/30/16 03:00,9,30,3,0,0,0,0,0
9/30/16 04:00,9,30,4,0,0,0,0,0
9/30/16 05:00,9,30,5,0,0,0,0,0
9/30/16 06:00,9,30,6,-145.728,-54.504,119.016,-140.64,-127.344
9/30/16 07:00,9,30,7,-2084.328,1134.6,991.104,-1513.68,-2655.552
9/30/16 08:00,9,30,8,6559.464,-4317.168,3690.12,4058.352,6367.2
9/30/16 09:00,9,30,9,-9006.432,9351.792,6174.384,-6097.224,9248.04
9/30/16 10:00,9,30,10,-11129.232,9145.128,-9456.624,-7959.12,11176.176
9/30/16 11:00,9,30,11,-12475.416,-11317.008,-8810.472,9614.232,-12118.248
9/30/16 12:00,9,30,12,12657.456,8970.984,-8128.128,-9204.552,12287.016
9/30/16 13:00,9,30,13,-12189.36,-6593.832,9293.952,-8097.528,11666.376
9/30/16 14:00,9,30,14,-10774.776,-5369.328,-5401.728,7387.152,-10289.208
9/30/16 15:00,9,30,15,8411.184,4598.016,-5760.288,-7219.2,8017.824
9/30/16 16:00,9,30,16,-5178.984,2061.408,1445.4,-3760.872,4866.48
9/30/16 17:00,9,30,17,1516.392,-498.336,-651.84,-1149.384,-1417.32
9/30/16 18:00,9,30,18,-15.576,4.44,3.336,7.752,-17.712
9/30/16 19:00,9,30,19,0,0,0,0,0
9/30/16 20:00,9,30,20,0,0,0,0,0
9/30/16 21:00,9,30,21,0,0,0,0,0
9/30/16 22:00,9,30,22,0,0,0,0,0
9/30/16 23:00,9,30,23,0,0,0,0,0
10/1/16 00:00,10,1,0,0,0,0,0,0
10/1/16 01:00,10,1,1,0,0,0,0,0
10/1/16 02:00,10,1,2,0,0,0,0,0
10/1/16 03:00,10,1,3,0,0,0,0,0
10/1/16 04:00,10,1,4,0,0,0,0,0
10/1/16 05:00,10,1,5,0,0,0,0,0
10/1/16 06:00,10,1,6,-218.016,170.184,100.104,156.12,187.128
10/1/16 07:00,10,1,7,-2785.128,-2517.216,-2377.728,2193.408,2589.504
10/1/16 08:00,10,1,8,6388.68,-6271.296,5916.408,-5495.496,-6145.128
10/1/16 09:00,10,1,9,-9475.848,9226.416,-8567.52,8328.048,-8924.856
10/1/16 10:00,10,1,10,11393.952,-11145.072,9135.576,-9878.52,10684.344
10/1/16 11:00,10,1,11,-12364.704,-10071.096,4173.408,9876.552,-11668.224
10/1/16 12:00,10,1,12,12420.24,10191.744,-4098.888,-10562.928,11837.976
10/1/16 13:00,10,1,13,-11877.408,-5040.624,10402.344,8966.376,11312.616
10/1/16 14:00,10,1,14,10478.208,4142.928,7938.528,6831.336,-9931.44
10/1/16 15:00,10,1,15,8059.56,5411.664,6036.12,-6126.96,7696.272
10/1/16 16:00,10,1,16,-5023.248,1552.032,3624.672,-2972.496,4601.808
10/1/16 17:00,10,1,17,-1429.8,264.744,1302.552,1080.72,1282.272
10/1/16 18:00,10,1,18,10.008,0,-8.904,-7.752,12.192
10/1/16 19:00,10,1,19,0,0,0,0,0
10/1/16 20:00,10,1,20,0,0,0,0,0
10/1/16 21:00,10,1,21,0,0,0,0,0
10/1/16 22:00,10,1,22,0,0,0,0,0
10/1/16 23:00,10,1,23,0,0,0,0,0
10/2/16 00:00,10,2,0,0,0,0,0,0
10/2/16 01:00,10,2,1,0,0,0,0,0
10/2/16 02:00,10,2,2,0,0,0,0,0
10/2/16 03:00,10,2,3,0,0,0,0,0
10/2/16 04:00,10,2,4,0,0,0,0,0
10/2/16 05:00,10,2,5,0,0,0,0,0
10/2/16 06:00,10,2,6,52.272,95.664,186.864,-151.704,-68.664
10/2/16 07:00,10,2,7,-2169.624,1353.696,-1319.256,-2142.984,-2022.216
10/2/16 08:00,10,2,8,-6198.456,6139.008,-5110.896,-5400.48,5431.08
10/2/16 09:00,10,2,9,-9100.992,-9227.112,7613.928,-8100.288,-7535.688
10/2/16 10:00,10,2,10,10875.432,-9974.52,-9040.272,9785.592,-9282.144
10/2/16 11:00,10,2,11,-8742.432,8740.944,-8375.928,10668.648,-10180.128
10/2/16 12:00,10,2,12,-10465.032,-9803.448,-8573.448,-9991.2,-9858.288
10/2/16 13:00,10,2,13,10165.944,5950.44,9470.616,6034.536,8650.464
10/2/16 14:00,10,2,14,-6526.68,-5716.848,9483.768,-6302.064,-8455.56
10/2/16 15:00,10,2,15,-6560.664,5585.904,7364.376,4495.08,6572.064
10/2/16 16:00,10,2,16,-4714.224,-3096.144,4448.856,-4176.192,3176.496
10/2/16 17:00,10,2,17,991.104,-1205.784,-1139.04,992.136,1333.2
10/2/16 18:00,10,2,18,4.44,13.344,-8.904,-4.44,27.672
10/2/16 19:00,10,2,19,0,0,0,0,0
10/2/16 20:00,10,2,20,0,0,0,0,0
10/2/16 21:00,10,2,21,0,0,0,0,0
10/2/16 22:00,10,2,22,0,0,0,0,0
10/2/16 23:00,10,2,23,0,0,0,0,0
10/3/16 00:00,10,3,0,0,0,0,0,0
10/3/16 01:00,10,3,1,0,0,0,0,0
10/3/16 02:00,10,3,2,0,0,0,0,0
10/3/16 03:00,10,3,3,0,0,0,0,0
10/3/16 04:00,10,3,4,0,0,0,0,0
10/3/16 05:00,10,3,5,0,0,0,0,0
10/3/16 06:00,10,3,6,-283.656,-165.744,-162.408,190.464,85.272
10/3/16 07:00,10,3,7,1388.208,-2567.712,-2423.016,1807.944,-1332.672
10/3/16 08:00,10,3,8,-5352.864,-6411.72,5881.08,-5088.048,3663.72
10/3/16 09:00,10,3,9,-7560.192,-9383.472,-8370.744,7995.336,-5759.76
10/3/16 10:00,10,3,10,5091.312,10701.816,-9515.04,9814.536,7277.352
10/3/16 11:00,10,3,11,-6658.848,7413.36,-9694.896,-10737.96,-7544.376
10/3/16 12:00,10,3,12,9147.576,3225.312,-10493.352,9727.032,7152.288
10/3/16 13:00,10,3,13,10027.608,6846.648,-10189.656,-8658.504,8307.312
10/3/16 14:00,10,3,14,-6974.928,-6333.096,7958.544,6117.864,7008.84
10/3/16 15:00,10,3,15,-2195.136,6047.928,-6160.728,5971.224,-5609.76
10/3/16 16:00,10,3,16,-3046.992,3880.512,-3444.456,-4069.488,2549.256
10/3/16 17:00,10,3,17,-522.792,-1250.28,852.048,-826.056,744.12
10/3/16 18:00,10,3,18,16.68,-7.776,8.904,2.208,4.44
10/3/16 19:00,10,3,19,0,0,0,0,0
10/3/16 20:00,10,3,20,0,0,0,0,0
10/3/16 21:00,10,3,21,0,0,0,0,0
10/3/16 22:00,10,3,22,0,0,0,0,0
10/3/16 23:00,10,3,23,0,0,0,0,0
10/4/16 00:00,10,4,0,0,0,0,0,0
10/4/16 01:00,10,4,1,0,0,0,0,0
10/4/16 02:00,10,4,2,0,0,0,0,0
10/4/16 03:00,10,4,3,0,0,0,0,0
10/4/16 04:00,10,4,4,0,0,0,0,0
10/4/16 05:00,10,4,5,0,0,0,0,0
10/4/16 06:00,10,4,6,76.752,71.184,-114.576,-145.056,-149.496
10/4/16 07:00,10,4,7,1679.232,-1225.176,2141.808,1207.632,-1295.496
10/4/16 08:00,10,4,8,-6271.128,3356.52,-5758.704,-5380.2,-4894.368
10/4/16 09:00,10,4,9,9155.376,-3902.496,8336.736,-7108.512,8524.248
10/4/16 10:00,10,4,10,-10213.104,-6094.032,9916.872,5711.448,-10188.384
10/4/16 11:00,10,4,11,9894.12,7362.264,-10740.792,7927.272,9501.504
10/4/16 12:00,10,4,12,-11897.976,8612.808,9452.112,-8930.352,-8144.04
10/4/16 13:00,10,4,13,-10815.288,7120.44,8676.456,-7691.976,-9356.232
10/4/16 14:00,10,4,14,-8648.856,8292.552,9191.448,4931.808,-7489.416
10/4/16 15:00,10,4,15,-7515.048,7242.24,5062.416,-7013.544,3922.44
10/4/16 16:00,10,4,16,-4407.36,4489.032,-4070.112,-4163.352,2380.368
10/4/16 17:00,10,4,17,1245.84,1189.104,-951.048,867.024,516
10/4/16 18:00,10,4,18,5.568,-4.44,5.568,3.312,0
10/4/16 19:00,10,4,19,0,0,0,0,0
10/4/16 20:00,10,4,20,0,0,0,0,0
10/4/16 21:00,10,4,21,0,0,0,0,0
10/4/16 22:00,10,4,22,0,0,0,0,0
10/4/16 23:00,10,4,23,0,0,0,0,0
10/5/16 00:00,10,5,0,0,0,0,0,0
10/5/16 01:00,10,5,1,0,0,0,0,0
10/5/16 02:00,10,5,2,0,0,0,0,0
10/5/16 03:00,10,5,3,0,0,0,0,0
10/5/16 04:00,10,5,4,0,0,0,0,0
10/5/16 05:00,10,5,5,0,0,0,0,0
10/5/16 06:00,10,5,6,223.584,47.832,-136.824,-55.368,-136.2
10/5/16 07:00,10,5,7,-2203.968,1564.248,-2220.264,-1219.56,1133.88
10/5/16 08:00,10,5,8,2624.088,-5590.704,-5470.728,5284.704,-5555.52
10/5/16 09:00,10,5,9,-4795.344,-5790.528,7834.824,-8329.92,-9769.392
10/5/16 10:00,10,5,10,6426.6,6976.992,-9236.88,-10065.816,-8931.144
10/5/16 11:00,10,5,11,6201.792,4727.832,10428.72,8729.832,8430.792
10/5/16 12:00,10,5,12,-6644.376,-4686.744,-10829.928,7905.648,10119.744
10/5/16 13:00,10,5,13,9183.144,-5927.232,-9668.016,6317.328,-7290.792
10/5/16 14:00,10,5,14,-8091.768,5527.488,9033.864,-2724.984,6946.488
10/5/16 15:00,10,5,15,-7450.968,1660.368,-6508.128,-630.048,5103.456
10/5/16 16:00,10,5,16,3378.672,1836.744,-4113.024,-1812.36,-1932.096
10/5/16 17:00,10,5,17,256.944,688.536,1037.832,489.432,-461.736
10/5/16 18:00,10,5,18,0,7.776,-4.44,1.104,-2.208
10/5/16 19:00,10,5,19,0,0,0,0,0
10/5/16 20:00,10,5,20,0,0,0,0,0
10/5/16 21:00,10,5,21,0,0,0,0,0
10/5/16 22:00,10,5,22,0,0,0,0,0
10/5/16 23:00,10,5,23,0,0,0,0,0
10/6/16 00:00,10,6,0,0,0,0,0,0
10/6/16 01:00,10,6,1,0,0,0,0,0
10/6/16 02:00,10,6,2,0,0,0,0,0
10/6/16 03:00,10,6,3,0,0,0,0,0
10/6/16 04:00,10,6,4,0,0,0,0,0
10/6/16 05:00,10,6,5,0,0,0,0,0
10/6/16 06:00,10,6,6,80.088,14.472,86.76,-152.808,-6.648
10/6/16 07:00,10,6,7,-1095.672,-538.368,-1951.656,2290.32,-409.704
10/6/16 08:00,10,6,8,2020.032,-3192.456,5860.68,-3759.12,2522.4
10/6/16 09:00,10,6,9,-2077.872,5253.936,-6311.616,-8017.2,4181.76
10/6/16 10:00,10,6,10,3731.976,-8823.24,7412.304,7325.784,7194.84
10/6/16 11:00,10,6,11,5832.312,-9270.96,-6061.416,-8021.4,7056.552
10/6/16 12:00,10,6,12,-8272.632,-9750.792,7849.632,7005.288,-5225.976
10/6/16 13:00,10,6,13,-9579.72,9273.096,7985.136,-5148.84,5465.952
10/6/16 14:00,10,6,14,8777.64,5604.864,-5398.272,-2527.992,5748.072
10/6/16 15:00,10,6,15,-3587.592,-2673.936,3081.552,1342.056,3362.688
10/6/16 16:00,10,6,16,1725.264,-1220.256,-2286.696,-801.696,1452.792
10/6/16 17:00,10,6,17,-381.528,-1012.248,635.16,129.552,-171.624
10/6/16 18:00,10,6,18,2.232,0,-3.336,0,0
10/6/16 19:00,10,6,19,0,0,0,0,0
10/6/16 20:00,10,6,20,0,0,0,0,0
10/6/16 21:00,10,6,21,0,0,0,0,0
10/6/16 22:00,10,6,22,0,0,0,0,0
10/6/16 23:00,10,6,23,0,0,0,0,0
10/7/16 00:00,10,7,0,0,0,0,0,0
10/7/16 01:00,10,7,1,0,0,0,0,0
